id,category,title,cash_price,link,created_at
85,notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 20Gb Ssd 256Gb 15.6"" Win11 #",$861.339,https://www.mexx.com.ar/productos-rubro/notebooks/45970-notebook-acer-aspire-3-ryzen-5-3500u-20gb-ssd-256gb-15.6-win11-#.html,2023-08-22 12:45:58
86,notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 20Gb Ssd M2 480Gb 15.6"" Win11 #",$885.339,https://www.mexx.com.ar/productos-rubro/notebooks/45971-notebook-acer-aspire-3-ryzen-5-3500u-20gb-ssd-m2-480gb-15.6-win11-#.html,2023-08-22 12:45:58
87,notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 20Gb Ssd M2 960Gb 15.6"" Win11 #",$886.339,https://www.mexx.com.ar/productos-rubro/notebooks/45972-notebook-acer-aspire-3-ryzen-5-3500u-20gb-ssd-m2-960gb-15.6-win11-#.html,2023-08-22 12:45:58
88,notebooks,"Notebook Acer Aspire 3 Core i3 8Gb Ssd 256Gb 15.6"" Win11",$599.999,https://www.mexx.com.ar/productos-rubro/notebooks/45459-notebook-acer-aspire-3-core-i3-8gb-ssd-256gb-15.6-win11.html,2023-08-22 12:45:58
89,notebooks,"Notebook Acer Aspire 3 Core i3 8Gb Ssd M2 480Gb 15.6"" Win11 #",$623.989,https://www.mexx.com.ar/productos-rubro/notebooks/45544-notebook-acer-aspire-3-core-i3-8gb-ssd-m2-480gb-15.6-win11-#.html,2023-08-22 12:45:58
90,notebooks,"Notebook Acer Aspire 3 Core i3 8Gb Ssd M2 960Gb 15.6"" Win11 #",$636.989,https://www.mexx.com.ar/productos-rubro/notebooks/45545-notebook-acer-aspire-3-core-i3-8gb-ssd-m2-960gb-15.6-win11-#.html,2023-08-22 12:45:58
91,notebooks,"Notebook Acer Aspire 3 Core i3 12Gb Ssd 256Gb 15.6"" Win11 #",$607.989,https://www.mexx.com.ar/productos-rubro/notebooks/45546-notebook-acer-aspire-3-core-i3-12gb-ssd-256gb-15.6-win11-#.html,2023-08-22 12:45:58
92,notebooks,"Notebook Acer Aspire 3 Core i3 12Gb Ssd M2 480Gb 15.6"" Win11 #",$631.989,https://www.mexx.com.ar/productos-rubro/notebooks/45547-notebook-acer-aspire-3-core-i3-12gb-ssd-m2-480gb-15.6-win11-#.html,2023-08-22 12:45:58
93,notebooks,"Notebook Acer Aspire 3 Core i3 12Gb Ssd M2 960Gb 15.6"" Win11 #",$644.989,https://www.mexx.com.ar/productos-rubro/notebooks/45548-notebook-acer-aspire-3-core-i3-12gb-ssd-m2-960gb-15.6-win11-#.html,2023-08-22 12:45:58
94,notebooks,"Notebook Acer Aspire 5 Core i5 8Gb Ssd 256Gb 15.6"" Win10",$699.999,https://www.mexx.com.ar/productos-rubro/notebooks/43372-notebook-acer-aspire-5-core-i5-8gb-ssd-256gb-15.6-win10.html,2023-08-22 12:45:58
95,notebooks,"Notebook Acer Aspire 5 Core i5 8Gb Ssd 256Gb Ssd 480Gb 15.6"" Win10#",$726.989,https://www.mexx.com.ar/productos-rubro/notebooks/45623-notebook-acer-aspire-5-core-i5-8gb-ssd-256gb-ssd-480gb-15.6-win10#.html,2023-08-22 12:45:58
96,notebooks,"Notebook Acer Aspire 5 Core i5 8Gb Ssd 256Gb Ssd 960Gb 15.6"" Win10#",$743.489,https://www.mexx.com.ar/productos-rubro/notebooks/45622-notebook-acer-aspire-5-core-i5-8gb-ssd-256gb-ssd-960gb-15.6-win10#.html,2023-08-22 12:45:58
97,notebooks,"Notebook Acer Aspire 5 Core i5 12Gb Ssd 256Gb 15.6"" Win10 #",$707.989,https://www.mexx.com.ar/productos-rubro/notebooks/43562-notebook-acer-aspire-5-core-i5-12gb-ssd-256gb-15.6-win10-#.html,2023-08-22 12:45:58
