category,title,cash_price,link,store,created_at
notebooks,"Notebook Lenovo Ideapad 3 Core i5 32Gb Ssd 256Gb 1Tb GTX1650 4Gb 15.6"" W11",765989.0,https://www.mexx.com.ar/productos-rubro/notebooks/46228-notebook-lenovo-ideapad-3-core-i5-32gb-ssd-256gb-1tb-gtx1650-4gb-15.6-w11#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Lenovo Ideapad 3 Core i7 1165G7 8Gb Ssd 256Gb 15.6"" Win11",723999.0,https://www.mexx.com.ar/productos-rubro/notebooks/45168-notebook-lenovo-ideapad-3-core-i7-1165g7-8gb-ssd-256gb-15.6-win11.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Lenovo IdeaPad Flex 5 Core i3-1005G1 4Gb Ssd 256Gb 14"" Win10",419999.0,https://www.mexx.com.ar/productos-rubro/notebooks/42985-notebook-lenovo-ideapad-flex-5-core-i3-1005g1-4gb-ssd-256gb-14-win10.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Lenovo IdeaPad Flex 5 Core i3-1005G1 4Gb Ssd M2 480Gb 14"" Win10",443989.0,https://www.mexx.com.ar/productos-rubro/notebooks/46018-notebook-lenovo-ideapad-flex-5-core-i3-1005g1-4gb-ssd-m2-480gb-14-win10#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Lenovo IdeaPad Flex 5 Core i3-1005G1 4Gb Ssd M2 960Gb 14"" Win10",490989.0,https://www.mexx.com.ar/productos-rubro/notebooks/46019-notebook-lenovo-ideapad-flex-5-core-i3-1005g1-4gb-ssd-m2-960gb-14-win10#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Celeron N4000 4Gb 500Gb 15.6"" W10",275999.0,https://www.mexx.com.ar/productos-rubro/notebooks/45761-notebook-acer-aspire-3-celeron-n4000-4gb-500gb-15.6-w10.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 8Gb Ssd 256Gb 15.6"" Win11",736999.0,https://www.mexx.com.ar/productos-rubro/notebooks/43319-notebook-acer-aspire-3-ryzen-5-3500u-8gb-ssd-256gb-15.6-win11.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 8Gb Ssd M2 480Gb 15.6"" Win11 ",760989.0,https://www.mexx.com.ar/productos-rubro/notebooks/46187-notebook-acer-aspire-3-ryzen-5-3500u-8gb-ssd-m2-480gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 8Gb Ssd M2 960Gb 15.6"" Win11 ",807989.0,https://www.mexx.com.ar/productos-rubro/notebooks/46188-notebook-acer-aspire-3-ryzen-5-3500u-8gb-ssd-m2-960gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 12Gb Ssd 256Gb 15.6"" Win11 ",744489.0,https://www.mexx.com.ar/productos-rubro/notebooks/43606-notebook-acer-aspire-3-ryzen-5-3500u-12gb-ssd-256gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 12Gb Ssd M2 480Gb 15.6"" Win11 ",766489.0,https://www.mexx.com.ar/productos-rubro/notebooks/44632-notebook-acer-aspire-3-ryzen-5-3500u-12gb-ssd-m2-480gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 12Gb Ssd M2 960Gb 15.6"" Win11 ",815489.0,https://www.mexx.com.ar/productos-rubro/notebooks/44634-notebook-acer-aspire-3-ryzen-5-3500u-12gb-ssd-m2-960gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 20Gb Ssd 256Gb 15.6"" Win11 ",760489.0,https://www.mexx.com.ar/productos-rubro/notebooks/45970-notebook-acer-aspire-3-ryzen-5-3500u-20gb-ssd-256gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 20Gb Ssd M2 480Gb 15.6"" Win11 ",782489.0,https://www.mexx.com.ar/productos-rubro/notebooks/45971-notebook-acer-aspire-3-ryzen-5-3500u-20gb-ssd-m2-480gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Ryzen 5 3500U 20Gb Ssd M2 960Gb 15.6"" Win11 ",818989.0,https://www.mexx.com.ar/productos-rubro/notebooks/45972-notebook-acer-aspire-3-ryzen-5-3500u-20gb-ssd-m2-960gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Core i3 8Gb Ssd 256Gb 15.6"" Win11",497989.0,https://www.mexx.com.ar/productos-rubro/notebooks/45459-notebook-acer-aspire-3-core-i3-8gb-ssd-256gb-15.6-win11.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Core i3 8Gb Ssd M2 480Gb 15.6"" Win11 ",521979.0,https://www.mexx.com.ar/productos-rubro/notebooks/45544-notebook-acer-aspire-3-core-i3-8gb-ssd-m2-480gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Core i3 8Gb Ssd M2 960Gb 15.6"" Win11 ",568979.0,https://www.mexx.com.ar/productos-rubro/notebooks/45545-notebook-acer-aspire-3-core-i3-8gb-ssd-m2-960gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Core i3 12Gb Ssd 256Gb 15.6"" Win11 ",505479.0,https://www.mexx.com.ar/productos-rubro/notebooks/45546-notebook-acer-aspire-3-core-i3-12gb-ssd-256gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Core i3 12Gb Ssd M2 480Gb 15.6"" Win11 ",527479.0,https://www.mexx.com.ar/productos-rubro/notebooks/45547-notebook-acer-aspire-3-core-i3-12gb-ssd-m2-480gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Core i3 12Gb Ssd M2 960Gb 15.6"" Win11 ",576479.0,https://www.mexx.com.ar/productos-rubro/notebooks/45548-notebook-acer-aspire-3-core-i3-12gb-ssd-m2-960gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Core i3 20Gb Ssd 256Gb 15.6"" Win11 ",521479.0,https://www.mexx.com.ar/productos-rubro/notebooks/46137-notebook-acer-aspire-3-core-i3-20gb-ssd-256gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Core i3 20Gb Ssd M2 480Gb 15.6"" Win11 ",543479.0,https://www.mexx.com.ar/productos-rubro/notebooks/46138-notebook-acer-aspire-3-core-i3-20gb-ssd-m2-480gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 3 Core i3 20Gb Ssd M2 960Gb 15.6"" Win11 ",592479.0,https://www.mexx.com.ar/productos-rubro/notebooks/46139-notebook-acer-aspire-3-core-i3-20gb-ssd-m2-960gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i5 8Gb Ssd 256Gb 15.6"" Win10",600999.0,https://www.mexx.com.ar/productos-rubro/notebooks/43372-notebook-acer-aspire-5-core-i5-8gb-ssd-256gb-15.6-win10.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i5 8Gb Ssd 256Gb Ssd 480Gb 15.6"" Win10",627989.0,https://www.mexx.com.ar/productos-rubro/notebooks/45623-notebook-acer-aspire-5-core-i5-8gb-ssd-256gb-ssd-480gb-15.6-win10#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i5 8Gb Ssd 256Gb Ssd 960Gb 15.6"" Win10",645989.0,https://www.mexx.com.ar/productos-rubro/notebooks/45622-notebook-acer-aspire-5-core-i5-8gb-ssd-256gb-ssd-960gb-15.6-win10#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i5 12Gb Ssd 256Gb 15.6"" Win10 ",608489.0,https://www.mexx.com.ar/productos-rubro/notebooks/43562-notebook-acer-aspire-5-core-i5-12gb-ssd-256gb-15.6-win10-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i5 12Gb Ssd 256Gb Ssd 480Gb 15.6"" Win10 ",635489.0,https://www.mexx.com.ar/productos-rubro/notebooks/45625-notebook-acer-aspire-5-core-i5-12gb-ssd-256gb-ssd-480gb-15.6-win10-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i5 12Gb Ssd 256Gb Ssd 960Gb 15.6"" Win10 ",653489.0,https://www.mexx.com.ar/productos-rubro/notebooks/45624-notebook-acer-aspire-5-core-i5-12gb-ssd-256gb-ssd-960gb-15.6-win10-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i5 20Gb Ssd 256Gb 15.6"" Win10 ",624489.0,https://www.mexx.com.ar/productos-rubro/notebooks/44017-notebook-acer-aspire-5-core-i5-20gb-ssd-256gb-15.6-win10-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i5 20Gb Ssd 256Gb Ssd 480Gb 15.6"" Win10 ",651489.0,https://www.mexx.com.ar/productos-rubro/notebooks/45627-notebook-acer-aspire-5-core-i5-20gb-ssd-256gb-ssd-480gb-15.6-win10-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i5 20Gb Ssd 256Gb Ssd 960Gb 15.6"" Win10 ",669489.0,https://www.mexx.com.ar/productos-rubro/notebooks/45626-notebook-acer-aspire-5-core-i5-20gb-ssd-256gb-ssd-960gb-15.6-win10-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i7 8Gb Ssd 256Gb 15.6"" Win11",754999.0,https://www.mexx.com.ar/productos-rubro/notebooks/45762-notebook-acer-aspire-5-core-i7-8gb-ssd-256gb-15.6-win11.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i7 8Gb Ssd 256Gb Ssd 480Gb 15.6"" Win11 ",781989.0,https://www.mexx.com.ar/productos-rubro/notebooks/45980-notebook-acer-aspire-5-core-i7-8gb-ssd-256gb-ssd-480gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i7 8Gb Ssd 256Gb Ssd 960Gb 15.6"" Win11 ",799989.0,https://www.mexx.com.ar/productos-rubro/notebooks/45981-notebook-acer-aspire-5-core-i7-8gb-ssd-256gb-ssd-960gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i7 12Gb Ssd 256Gb 15.6"" Win11 ",762489.0,https://www.mexx.com.ar/productos-rubro/notebooks/45982-notebook-acer-aspire-5-core-i7-12gb-ssd-256gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i7 12Gb Ssd 256Gb Ssd 480Gb 15.6"" Win11 ",789489.0,https://www.mexx.com.ar/productos-rubro/notebooks/45983-notebook-acer-aspire-5-core-i7-12gb-ssd-256gb-ssd-480gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i7 12Gb Ssd 256Gb Ssd 960Gb 15.6"" Win11 ",807489.0,https://www.mexx.com.ar/productos-rubro/notebooks/45984-notebook-acer-aspire-5-core-i7-12gb-ssd-256gb-ssd-960gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i7 20Gb Ssd 256Gb 15.6"" Win11 ",778489.0,https://www.mexx.com.ar/productos-rubro/notebooks/45997-notebook-acer-aspire-5-core-i7-20gb-ssd-256gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i7 20Gb Ssd 256Gb Ssd 480Gb 15.6"" Win11 ",805489.0,https://www.mexx.com.ar/productos-rubro/notebooks/45998-notebook-acer-aspire-5-core-i7-20gb-ssd-256gb-ssd-480gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Aspire 5 Core i7 20Gb Ssd 256Gb Ssd 960Gb 15.6"" Win11 ",823489.0,https://www.mexx.com.ar/productos-rubro/notebooks/45999-notebook-acer-aspire-5-core-i7-20gb-ssd-256gb-ssd-960gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Gamer Acer Core i7-12700H 16Gb Ssd 1Tb RTX3060 6Gb 15.6"" WIN11",1449789.0,https://www.mexx.com.ar/productos-rubro/notebooks/45289-notebook-gamer-acer-core-i7-12700h-16gb-ssd-1tb-rtx3060-6gb-15.6-win11.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Gamer Acer Nitro 5 Ryzen 7 8Gb Ssd 512Gb GTX1650 4Gb 15.6"" Win11",969229.0,https://www.mexx.com.ar/productos-rubro/notebooks/45290-notebook-gamer-acer-nitro-5-ryzen-7-8gb-ssd-512gb-gtx1650-4gb-15.6-win11.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Nitro 5 Ryzen 7 8Gb Ssd 512Gb Ssd 960Gb GTX1650 4Gb 15.6"" W11",1014219.0,https://www.mexx.com.ar/productos-rubro/notebooks/45612-notebook-acer-nitro-5-ryzen-7-8gb-ssd-512gb-ssd-960gb-gtx1650-4gb-15.6-w11.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Gamer Acer Nitro 5 Ryzen 7 16Gb Ssd 512Gb GTX1650 4Gb 15.6"" Win11",989219.0,https://www.mexx.com.ar/productos-rubro/notebooks/45613-notebook-gamer-acer-nitro-5-ryzen-7-16gb-ssd-512gb-gtx1650-4gb-15.6-win11#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Nitro 5 Ryzen 7 16Gb Ssd 512Gb Ssd 960Gb GTX1650 4Gb 15.6"" W",1034219.0,https://www.mexx.com.ar/productos-rubro/notebooks/45614-notebook-acer-nitro-5-ryzen-7-16gb-ssd-512gb-ssd-960gb-gtx1650-4gb-15.6-w#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Gamer Acer Nitro 5 Ryzen 7 32Gb Ssd 512Gb GTX1650 4Gb 15.6"" Win11",1021219.0,https://www.mexx.com.ar/productos-rubro/notebooks/45615-notebook-gamer-acer-nitro-5-ryzen-7-32gb-ssd-512gb-gtx1650-4gb-15.6-win11#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Acer Nitro 5 Ryzen 7 32Gb Ssd 512Gb Ssd 960Gb GTX1650 4Gb 15.6"" W",1066219.0,https://www.mexx.com.ar/productos-rubro/notebooks/45616-notebook-acer-nitro-5-ryzen-7-32gb-ssd-512gb-ssd-960gb-gtx1650-4gb-15.6-w#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Dell Vostro 3405 Ryzen 5 8Gb Ssd 256Gb 14""",608999.0,https://www.mexx.com.ar/productos-rubro/notebooks/41365-notebook-dell-vostro-3405-ryzen-5-8gb-ssd-256gb-14.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Dell Vostro 3405 Ryzen 5 8Gb Ssd 256Gb 1Tb 14"" ",626489.0,https://www.mexx.com.ar/productos-rubro/notebooks/46166-notebook-dell-vostro-3405-ryzen-5-8gb-ssd-256gb-1tb-14-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Dell Vostro 3405 Ryzen 5 8Gb Ssd M2 480Gb 1Tb 14"" ",648489.0,https://www.mexx.com.ar/productos-rubro/notebooks/46167-notebook-dell-vostro-3405-ryzen-5-8gb-ssd-m2-480gb-1tb-14-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Dell Vostro 3405 Ryzen 5 16Gb Ssd 256Gb 14"" ",628989.0,https://www.mexx.com.ar/productos-rubro/notebooks/46169-notebook-dell-vostro-3405-ryzen-5-16gb-ssd-256gb-14-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Dell Vostro 3405 Ryzen 5 16Gb Ssd 256Gb 1Tb 14"" ",646489.0,https://www.mexx.com.ar/productos-rubro/notebooks/46170-notebook-dell-vostro-3405-ryzen-5-16gb-ssd-256gb-1tb-14-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Dell Vostro 3405 Ryzen 5 16Gb Ssd M2 480Gb 1Tb 14"" ",668489.0,https://www.mexx.com.ar/productos-rubro/notebooks/46171-notebook-dell-vostro-3405-ryzen-5-16gb-ssd-m2-480gb-1tb-14-#.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Noblex 3 Core i3 1115G4 8Gb Ssd 256Gb 14""",294549.0,https://www.mexx.com.ar/productos-rubro/notebooks/46070-notebook-noblex-3-core-i3-1115g4-8gb-ssd-256gb-14.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Samsung Galaxy Book3 Core i3 256Gb 8Gb 15.6"" Win11 Plateado",506999.0,https://www.mexx.com.ar/productos-rubro/notebooks/46008-notebook-samsung-galaxy-book3-core-i3-256gb-8gb-15.6-win11-plateado.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Samsung Galaxy Book3 Pro Core i5 512Gb 16Gb 14"" Win11 Beige",1094999.0,https://www.mexx.com.ar/productos-rubro/notebooks/45961-notebook-samsung-galaxy-book3-pro-core-i5-512gb-16gb-14-win11-beige.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Samsung Galaxy Book3 Pro Core i5 512Gb 16Gb 14"" Win11 Negro",1094999.0,https://www.mexx.com.ar/productos-rubro/notebooks/46014-notebook-samsung-galaxy-book3-pro-core-i5-512gb-16gb-14-win11-negro.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Samsung Galaxy Book3 Core i5 512Gb 8Gb 15.6"" Win11 Silver",609999.0,https://www.mexx.com.ar/productos-rubro/notebooks/45962-notebook-samsung-galaxy-book3-core-i5-512gb-8gb-15.6-win11-silver.html,mexx,2023-09-04 10:43:22
notebooks,"Notebook Samsung Galaxy Book3 Core i5 512Gb Ssd M2 960Gb 8Gb 15.6"" Win11 ",688989.0,https://www.mexx.com.ar/productos-rubro/notebooks/46029-notebook-samsung-galaxy-book3-core-i5-512gb-ssd-m2-960gb-8gb-15.6-win11-#.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3200 Mhz Adata Value ,18899.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/44441-memoria-ram-ddr4-8gb-3200-mhz-adata-value.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3200 Mhz Kingston Value ,17999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/40364-memoria-ram-ddr4-8gb-3200-mhz-kingston-value.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3200 Mhz Xpg Spectrix D45 Rgb ,22999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/45894-memoria-ram-ddr4-8gb-3200-mhz-xpg-spectrix-d45-rgb.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3200 Mhz Xpg Spectrix D50 Rgb,27299.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/45893-memoria-ram-ddr4-8gb-3200-mhz-xpg-spectrix-d50-rgb.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3200 Mhz Corsair Vengeance Rgb Pro Negro,33999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/40887-memoria-ram-ddr4-8gb-3200-mhz-corsair-vengeance-rgb-pro-negro.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3200 Mhz Corsair Vengeance Rgb RS Negro,32999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/40886-memoria-ram-ddr4-8gb-3200-mhz-corsair-vengeance-rgb-rs-negro.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3200 Mhz Xpg Spectrix D41 Rgb Negro,23999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/46181-memoria-ram-ddr4-8gb-3200-mhz-xpg-spectrix-d41-rgb-negro.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3200 Mhz Xpg Spectrix D60G Rgb,34499.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/38192-memoria-ram-ddr4-8gb-3200-mhz-xpg-spectrix-d60g-rgb.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3200 Mhz Xpg Spectrix D45 Rgb Blanco,24469.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/46189-memoria-ram-ddr4-8gb-3200-mhz-xpg-spectrix-d45-rgb-blanco.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3600 Mhz Kingston Fury Renegade ,39999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/40874-memoria-ram-ddr4-8gb-3600-mhz-kingston-fury-renegade.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3600 Mhz Kingston Fury Renegade Rgb,44999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/41267-memoria-ram-ddr4-8gb-3600-mhz-kingston-fury-renegade-rgb.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3600 Mhz Corsair Vengeance Pro Rgb Negro,31999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/40888-memoria-ram-ddr4-8gb-3600-mhz-corsair-vengeance-pro-rgb-negro.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3600 Mhz Xpg Spectrix D60G Rgb,32859.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/43530-memoria-ram-ddr4-8gb-3600-mhz-xpg-spectrix-d60g-rgb.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3600 Mhz Xpg Spectrix D41 Rgb,27999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/45895-memoria-ram-ddr4-8gb-3600-mhz-xpg-spectrix-d41-rgb.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 8Gb 3600 Mhz Xpg Spectrix D50 Rgb,29299.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/45896-memoria-ram-ddr4-8gb-3600-mhz-xpg-spectrix-d50-rgb.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 16Gb 3200 Mhz Corsair Vengeance Rs Rgb Negro,48299.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/40891-memoria-ram-ddr4-16gb-3200-mhz-corsair-vengeance-rs-rgb-negro.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 16Gb 3200 Mhz Kingston Value ,36999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/39770-memoria-ram-ddr4-16gb-3200-mhz-kingston-value.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 16Gb 2x8 3200 Mhz Corsair Vengeance Rgb Rs,54999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/41134-memoria-ram-ddr4-16gb-2x8-3200-mhz-corsair-vengeance-rgb-rs.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 16Gb 2x8 3200 Mhz Corsair Vengance Rgb Pro Blanco,59999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/39382-memoria-ram-ddr4-16gb-2x8-3200-mhz-corsair-vengance-rgb-pro-blanco.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 16Gb 2x8 3200 Mhz Corsair Vengance Rgb Pro Negro,59999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/39381-memoria-ram-ddr4-16gb-2x8-3200-mhz-corsair-vengance-rgb-pro-negro.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 16Gb 2x8 3600 Mhz Xpg Spectrix D45 Rgb Blanco,51999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/45898-memoria-ram-ddr4-16gb-2x8-3600-mhz-xpg-spectrix-d45-rgb-blanco.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 16Gb 2x8 3600 Mhz Xpg Spectrix D45 Rgb,52999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/45897-memoria-ram-ddr4-16gb-2x8-3600-mhz-xpg-spectrix-d45-rgb.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 16Gb 2x8 3600 Mhz Pny XLR8 Gaming Epic-x Rgb Plateado,53499.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/44770-memoria-ram-ddr4-16gb-2x8-3600-mhz-pny-xlr8-gaming-epic-x-rgb-plateado.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 16Gb 2x8 3600 Mhz Corsair Vengeance Rgb Rs Negro,61999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/40894-memoria-ram-ddr4-16gb-2x8-3600-mhz-corsair-vengeance-rgb-rs-negro.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 16Gb 2x8 3600 Mhz Corsair Vengance Rgb Pro Negro,63999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/39383-memoria-ram-ddr4-16gb-2x8-3600-mhz-corsair-vengance-rgb-pro-negro.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 16Gb 2x8 3600 Mhz Corsair Vengance Rgb Pro Blanco,63999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/39384-memoria-ram-ddr4-16gb-2x8-3600-mhz-corsair-vengance-rgb-pro-blanco.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 32Gb 2x16 3200 Mhz Corsair Vengeance Rgb Pro Blanco ,98999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/36272-memoria-ram-ddr4-32gb-2x16-3200-mhz-corsair-vengeance-rgb-pro-blanco.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR4 - 32Gb 2x16 3200 Mhz Corsair Vengeance Rgb Rs Negro ,98999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/40897-memoria-ram-ddr4-32gb-2x16-3200-mhz-corsair-vengeance-rgb-rs-negro.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR5 - 8Gb 4800 Mhz Kingston Value ,29999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/42708-memoria-ram-ddr5-8gb-4800-mhz-kingston-value.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR5 - 8Gb 4800 Mhz Adata,37329.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/42392-memoria-ram-ddr5-8gb-4800-mhz-adata.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR5 - 8Gb 4800 Mhz Kingston Fury Beast ,58299.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/42557-memoria-ram-ddr5-8gb-4800-mhz-kingston-fury-beast.html,mexx,2023-09-04 10:43:22
memorias-ram,Memoria Ram DDR5 - 8Gb 4800 Mhz Kingston Fury Beast Rgb,59999.0,https://www.mexx.com.ar/productos-rubro/memorias-ram/44121-memoria-ram-ddr5-8gb-4800-mhz-kingston-fury-beast-rgb.html,mexx,2023-09-04 10:43:22
